Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",3,116,0.007138022275552274,0.3345870128246604,0.3345870128246604,27,43,0.002672633476288147,9606,Homo sapiens,"EGR2;NCOA6;RARA","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617661;R-HSA-5617471;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896"
R-HSA-5619507,"Activation of HOX genes during differentiation",3,116,0.007138022275552274,0.3345870128246604,0.3345870128246604,27,43,0.002672633476288147,9606,Homo sapiens,"EGR2;NCOA6;RARA","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617661;R-HSA-5617471;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896"
R-HSA-9833110,"RSV-host interactions",3,116,0.007138022275552274,0.3345870128246604,0.3345870128246604,4,27,0.0016781652060413948,9606,Homo sapiens,"CDK19;SDC1;JAK1","","R-HSA-9836468;R-HSA-9836899;R-HSA-909719;R-HSA-9836857"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",3,117,0.0071995569503415175,0.3393650805127071,0.3393650805127071,6,79,0.00491018708434334,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-199959;R-HSA-450337;R-HSA-9758604;R-HSA-168184;R-HSA-450346"
R-HSA-194068,"Bile acid and bile salt metabolism",3,117,0.0071995569503415175,0.3393650805127071,0.3393650805127071,6,87,0.005407421219466716,9606,Homo sapiens,"SLCO1B3;SLCO1A2;HSD17B4","","R-HSA-194130;R-HSA-193508;R-HSA-192331;R-HSA-193455;R-HSA-193535;R-HSA-194079"
R-HSA-1442490,"Collagen degradation",2,69,0.0042458925604578176,0.3427081708893016,0.3427081708893016,1,34,0.002113245074274349,9606,Homo sapiens,"COL6A3","","R-HSA-1564112"
R-HSA-9679191,"Potential therapeutics for SARS",4,168,0.010337825364592948,0.34299710399343497,0.34299710399343497,6,36,0.002237553608055193,9606,Homo sapiens,"HSP90AB1;ROCK2;IL1R1;JAK1","","R-HSA-9681763;R-HSA-9696179;R-HSA-9678561;R-HSA-9678935;R-HSA-9680443;R-HSA-9678925"
R-HSA-5627117,"RHO GTPases Activate ROCKs",1,24,0.0014768321949418497,0.3447157728774294,0.3447157728774294,5,7,4.350798682329542E-4,9606,Homo sapiens,"ROCK2","","R-HSA-9680443;R-HSA-419087;R-HSA-419197;R-HSA-419083;R-HSA-419049"
R-HSA-9013418,"RHOBTB2 GTPase cycle",1,24,0.0014768321949418497,0.3447157728774294,0.3447157728774294,1,2,1.2430853378084405E-4,9606,Homo sapiens,"HSP90AB1","","R-HSA-9018785"
R-HSA-140179,"Amine Oxidase reactions",1,24,0.0014768321949418497,0.3447157728774294,0.3447157728774294,2,8,4.972341351233762E-4,9606,Homo sapiens,"PAOX","","R-HSA-141351;R-HSA-141348"
R-HSA-2142688,"Synthesis of 5-eicosatetraenoic acids",1,24,0.0014768321949418497,0.3447157728774294,0.3447157728774294,1,4,2.486170675616881E-4,9606,Homo sapiens,"PON3","","R-HSA-8932633"
R-HSA-844456,"The NLRP3 inflammasome",1,24,0.0014768321949418497,0.3447157728774294,0.3447157728774294,4,18,0.0011187768040275966,9606,Homo sapiens,"HSP90AB1","","R-HSA-873951;R-HSA-844440;R-HSA-874087;R-HSA-1306876"
R-HSA-1268020,"Mitochondrial protein import",2,70,0.004307427235247061,0.3490588345767204,0.3490588345767204,6,14,8.701597364659083E-4,9606,Homo sapiens,"FH;TIMM13","","R-HSA-1299475;R-HSA-1299478;R-HSA-1307802;R-HSA-1299480;R-HSA-8986181;R-HSA-1299484"
R-HSA-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",3,120,0.007384160974709249,0.35368371961717915,0.35368371961717915,11,60,0.003729256013425322,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-975119;R-HSA-975100;R-HSA-199959;R-HSA-450337;R-HSA-9758604;R-HSA-975142;R-HSA-168184;R-HSA-975122;R-HSA-450346;R-HSA-975139"
R-HSA-2672351,"Stimuli-sensing channels",3,120,0.007384160974709249,0.35368371961717915,0.35368371961717915,3,33,0.002051090807383927,9606,Homo sapiens,"TTYH3;NEK4;ANO6","","R-HSA-2682349;R-HSA-2744242;R-HSA-2684901"
R-HSA-380284,"Loss of proteins required for interphase microtubule organization from the centrosome",2,71,0.004368961910036305,0.3553887959373563,0.3553887959373563,3,3,1.8646280067126608E-4,9606,Homo sapiens,"YWHAE;PPP2R1A","","R-HSA-380294;R-HSA-380272;R-HSA-380303"
R-HSA-380259,"Loss of Nlp from mitotic centrosomes",2,71,0.004368961910036305,0.3553887959373563,0.3553887959373563,2,2,1.2430853378084405E-4,9606,Homo sapiens,"YWHAE;PPP2R1A","","R-HSA-380272;R-HSA-380303"
R-HSA-9934037,"Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF)",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,2,2,1.2430853378084405E-4,9606,Homo sapiens,"SMARCA2","","R-HSA-9934023;R-HSA-9934021"
R-HSA-389513,"Co-inhibition by CTLA4",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,4,5,3.1077133445211015E-4,9606,Homo sapiens,"PPP2R1A","","R-HSA-388833;R-HSA-389532;R-HSA-390329;R-HSA-388809"
R-HSA-9609523,"Insertion of tail-anchored proteins into the endoplasmic reticulum membrane",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,5,7,4.350798682329542E-4,9606,Homo sapiens,"UBE2J2","","R-HSA-9609921;R-HSA-9609860;R-HSA-9610442;R-HSA-9609899;R-HSA-9609917"
R-HSA-416572,"Sema4D induced cell migration and growth-cone collapse",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,4,7,4.350798682329542E-4,9606,Homo sapiens,"ROCK2","","R-HSA-9680443;R-HSA-419087;R-HSA-419197;R-HSA-419049"
R-HSA-196108,"Pregnenolone biosynthesis",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,1,8,4.972341351233762E-4,9606,Homo sapiens,"STARD3","","R-HSA-196126"
R-HSA-77111,"Synthesis of Ketone Bodies",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,1,8,4.972341351233762E-4,9606,Homo sapiens,"HMGCS2","","R-HSA-73918"
R-HSA-445144,"Signal transduction by L1",1,25,0.0015383668697310936,0.356164288703506,0.356164288703506,1,11,6.836969357946423E-4,9606,Homo sapiens,"EGFR","","R-HSA-445069"
R-HSA-975155,"MyD88 dependent cascade initiated on endosome",3,121,0.007445695649498493,0.3584491349361949,0.3584491349361949,19,75,0.004661570016781652,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-975118;R-HSA-168162;R-HSA-975119;R-HSA-975180;R-HSA-975115;R-HSA-450337;R-HSA-975142;R-HSA-975111;R-HSA-975106;R-HSA-450346;R-HSA-975139;R-HSA-975134;R-HSA-975100;R-HSA-199959;R-HSA-9758604;R-HSA-168184;R-HSA-975188;R-HSA-975125;R-HSA-975122"
R-HSA-211981,"Xenobiotics",2,72,0.004430496584825549,0.36169684614439845,0.36169684614439845,3,22,0.0013673938715892846,9606,Homo sapiens,"CYP3A43;CYP3A5","","R-HSA-213175;R-HSA-211882;R-HSA-211948"
R-HSA-937061,"TRIF (TICAM1)-mediated TLR4 signaling ",3,122,0.007507230324287736,0.36320971189992,0.36320971189992,6,76,0.004723724283672074,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-199959;R-HSA-450337;R-HSA-9758604;R-HSA-168184;R-HSA-450346"
R-HSA-166166,"MyD88-independent TLR4 cascade ",3,122,0.007507230324287736,0.36320971189992,0.36320971189992,6,78,0.004848032817452918,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-199959;R-HSA-450337;R-HSA-9758604;R-HSA-168184;R-HSA-450346"
R-HSA-9939291,"Matriglycan biosynthesis on DAG1",1,26,0.0015999015445203372,0.36741347389029766,0.36741347389029766,3,11,6.836969357946423E-4,9606,Homo sapiens,"LARGE","","R-HSA-9638097;R-HSA-5617143;R-HSA-9638090"
R-HSA-2979096,"NOTCH2 Activation and Transmission of Signal to the Nucleus",1,26,0.0015999015445203372,0.36741347389029766,0.36741347389029766,2,13,8.080054695754863E-4,9606,Homo sapiens,"NCSTN","","R-HSA-2974731;R-HSA-157640"
R-HSA-198753,"ERK/MAPK targets",1,26,0.0015999015445203372,0.36741347389029766,0.36741347389029766,1,7,4.350798682329542E-4,9606,Homo sapiens,"PPP2R1A","","R-HSA-199959"
R-HSA-9931295,"PD-L1(CD274) glycosylation and translocation to plasma membrane",1,26,0.0015999015445203372,0.36741347389029766,0.36741347389029766,1,7,4.350798682329542E-4,9606,Homo sapiens,"JAK1","","R-HSA-9931290"
R-HSA-196836,"Vitamin C (ascorbate) metabolism",1,26,0.0015999015445203372,0.36741347389029766,0.36741347389029766,1,9,5.593884020137983E-4,9606,Homo sapiens,"SLC23A2","","R-HSA-198870"
R-HSA-2871796,"FCERI mediated MAPK activation",3,124,0.007630299673866223,0.37271378524515275,0.37271378524515275,3,20,0.0012430853378084406,9606,Homo sapiens,"KRAS;MAP2K7","","R-HSA-168162;R-HSA-2424477;R-HSA-2730868"
R-HSA-8854518,"AURKA Activation by TPX2",2,74,0.004553565934404037,0.37424261731819985,0.37424261731819985,2,2,1.2430853378084405E-4,9606,Homo sapiens,"YWHAE;PPP2R1A","","R-HSA-8853405;R-HSA-8853419"
R-HSA-9909649,"Regulation of PD-L1(CD274) transcription",2,74,0.004553565934404037,0.37424261731819985,0.37424261731819985,2,18,0.0011187768040275966,9606,Homo sapiens,"STAT1","","R-HSA-9909623;R-HSA-9909657"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",3,125,0.007691834348655467,0.37745603056808885,0.37745603056808885,19,85,0.005283112685685872,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-975118;R-HSA-168162;R-HSA-975119;R-HSA-975180;R-HSA-975115;R-HSA-450337;R-HSA-975142;R-HSA-975111;R-HSA-975106;R-HSA-450346;R-HSA-975139;R-HSA-975134;R-HSA-975100;R-HSA-199959;R-HSA-9758604;R-HSA-168184;R-HSA-975188;R-HSA-975125;R-HSA-975122"
R-HSA-9694614,"Attachment and Entry",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,5,11,6.836969357946423E-4,9606,Homo sapiens,"SDC1","","R-HSA-9694579;R-HSA-9694661;R-HSA-9699007;R-HSA-9697423;R-HSA-9698988"
R-HSA-2995383,"Initiation of Nuclear Envelope (NE) Reformation",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,2,7,4.350798682329542E-4,9606,Homo sapiens,"PPP2R1A","","R-HSA-2995388;R-HSA-9667965"
R-HSA-450302,"activated TAK1 mediates p38 MAPK activation",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,1,5,3.1077133445211015E-4,9606,Homo sapiens,"IRAK1","","R-HSA-450346"
R-HSA-211958,"Miscellaneous substrates",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,1,5,3.1077133445211015E-4,9606,Homo sapiens,"CYP3A43","","R-HSA-211959"
R-HSA-8949215,"Mitochondrial calcium ion transport",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,1,10,6.215426689042203E-4,9606,Homo sapiens,"SLC8A3","","R-HSA-8949703"
R-HSA-2022377,"Metabolism of Angiotensinogen to Angiotensins",1,27,0.001661436219309581,0.3784667870269697,0.3784667870269697,1,22,0.0013673938715892846,9606,Homo sapiens,"CES3","","R-HSA-9619024"
R-HSA-112040,"G-protein mediated events",2,75,0.0046151006091932805,0.3804781562819559,0.3804781562819559,7,41,0.002548324942507303,9606,Homo sapiens,"ITPR1;GNAI2","","R-HSA-170674;R-HSA-169683;R-HSA-169680;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-196071,"Metabolism of steroid hormones",2,75,0.0046151006091932805,0.3804781562819559,0.3804781562819559,4,42,0.002610479209397725,9606,Homo sapiens,"STARD3;CYP19A1","","R-HSA-193143;R-HSA-193060;R-HSA-196126;R-HSA-9707353"
R-HSA-9006936,"Signaling by TGFB family members",4,178,0.010953172112485386,0.38261071706776284,0.38261071706776284,5,148,0.00919883149978246,9606,Homo sapiens,"ACVRL1;NCSTN;STAT1;RARA","","R-HSA-9730967;R-HSA-8858369;R-HSA-9839376;R-HSA-9860125;R-HSA-9839371"
R-HSA-1169410,"Antimicrobial mechanism of IFN-stimulated genes",6,284,0.01747584764014522,0.3836971176109043,0.3836971176109043,8,103,0.006401889489713469,9606,Homo sapiens,"NUP210;STAT1;PPP2R1A;PIM1;JAK1","","R-HSA-1678841;R-HSA-9962876;R-HSA-9835443;R-HSA-1176059;R-HSA-9954237;R-HSA-9833723;R-HSA-9836664;R-HSA-1169406"
R-HSA-1650814,"Collagen biosynthesis and modifying enzymes",2,76,0.004676635283982524,0.38668741757231806,0.38668741757231806,21,51,0.0031698676114115232,9606,Homo sapiens,"COL6A3","","R-HSA-8948232;R-HSA-1650808;R-HSA-8948234;R-HSA-2002460;R-HSA-1614460;R-HSA-1614461;R-HSA-2022073;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-2089971;R-HSA-1981104;R-HSA-8948230;R-HSA-8948231;R-HSA-8948219;R-HSA-1981128;R-HSA-8948222;R-HSA-1980233;R-HSA-1981157;R-HSA-1981120;R-HSA-8944247"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",5,232,0.014276044551104547,0.387477430195978,0.387477430195978,10,110,0.006836969357946423,9606,Homo sapiens,"GNB2;GNB3;KRAS;GNAI2","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-500717;R-HSA-442732;R-HSA-392206;R-HSA-1013012;R-HSA-170686;R-HSA-170671"
R-HSA-975578,"Reactions specific to the complex N-glycan synthesis pathway",1,28,0.0017229708940988246,0.3893276269003544,0.3893276269003544,1,7,4.350798682329542E-4,9606,Homo sapiens,"FUT3","","R-HSA-5693925"
R-HSA-9953170,"GBP-mediated host defense",1,28,0.0017229708940988246,0.3893276269003544,0.3893276269003544,1,15,9.323140033563305E-4,9606,Homo sapiens,"PIM1","","R-HSA-9954237"
R-HSA-8964038,"LDL clearance",1,28,0.0017229708940988246,0.3893276269003544,0.3893276269003544,1,20,0.0012430853378084406,9606,Homo sapiens,"CES3","","R-HSA-8937442"
R-HSA-9734767,"Developmental Cell Lineages",7,340,0.02092178942834287,0.3910341796317576,0.3910341796317576,9,26,0.0016160109391509727,9606,Homo sapiens,"LAMA5;LAMB2;ESR1;EGFR","","R-HSA-9925879;R-HSA-9960183;R-HSA-9925892;R-HSA-9927428;R-HSA-9910610;R-HSA-9960175;R-HSA-9910607;R-HSA-9927438;R-HSA-9853402"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",3,128,0.007876438373023199,0.3916363591693509,0.3916363591693509,19,86,0.005345266952576294,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-975118;R-HSA-168162;R-HSA-975119;R-HSA-975180;R-HSA-975115;R-HSA-450337;R-HSA-975142;R-HSA-975111;R-HSA-975106;R-HSA-450346;R-HSA-975139;R-HSA-975134;R-HSA-975100;R-HSA-199959;R-HSA-9758604;R-HSA-168184;R-HSA-975188;R-HSA-975125;R-HSA-975122"
R-HSA-9013408,"RHOG GTPase cycle",2,78,0.004799704633561012,0.3990232262100115,0.3990232262100115,1,6,3.7292560134253216E-4,9606,Homo sapiens,"ITSN1;KALRN","","R-HSA-9014433"
R-HSA-1168372,"Downstream signaling events of B Cell Receptor (BCR)",2,78,0.004799704633561012,0.3990232262100115,0.3990232262100115,1,15,9.323140033563305E-4,9606,Homo sapiens,"KRAS","","R-HSA-1168636"
R-HSA-912526,"Interleukin receptor SHC signaling",1,29,0.0017845055688880684,0.39999933352533945,0.39999933352533945,6,6,3.7292560134253216E-4,9606,Homo sapiens,"JAK1","","R-HSA-508247;R-HSA-453111;R-HSA-912527;R-HSA-913374;R-HSA-453104;R-HSA-913424"
R-HSA-3000170,"Syndecan interactions",1,29,0.0017845055688880684,0.39999933352533945,0.39999933352533945,8,15,9.323140033563305E-4,9606,Homo sapiens,"SDC1","","R-HSA-2731081;R-HSA-2684507;R-HSA-2681675;R-HSA-2731123;R-HSA-2731075;R-HSA-2731122;R-HSA-2731074;R-HSA-2731141"
R-HSA-74182,"Ketone body metabolism",1,29,0.0017845055688880684,0.39999933352533945,0.39999933352533945,1,11,6.836969357946423E-4,9606,Homo sapiens,"HMGCS2","","R-HSA-73918"
R-HSA-982772,"Growth hormone receptor signaling",1,29,0.0017845055688880684,0.39999933352533945,0.39999933352533945,2,28,0.0017403194729318167,9606,Homo sapiens,"STAT1","","R-HSA-1168768;R-HSA-1168767"
R-HSA-556833,"Metabolism of lipids",28,1502,0.0924250815334441,0.4035877031096873,0.4035877031096873,78,987,0.061346261420846544,9606,Homo sapiens,"STARD3;PON3;CDK19;MTMR10;ECHS1;SAMD8;ACAA2;NCOA6;ABCB4;ACOT12;HSD17B4;CYP19A1;GBA2;ACACA;ETNK2;SLCO1B3;SLCO1A2;PEMT;ST8SIA5;PPARG;TRIB3;HMGCS2;ALOXE3;PPARGC1B","","R-HSA-1861788;R-HSA-77314;R-HSA-8942208;R-HSA-400143;R-HSA-1655826;R-HSA-77325;R-HSA-1989778;R-HSA-560517;R-HSA-1989779;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-1989775;R-HSA-8932633;R-HSA-1989772;R-HSA-1989773;R-HSA-77333;R-HSA-1989770;R-HSA-1368065;R-HSA-1989771;R-HSA-2426160;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-196126;R-HSA-194079;R-HSA-1989760;R-HSA-1989761;R-HSA-77344;R-HSA-193060;R-HSA-193455;R-HSA-1483174;R-HSA-1655848;R-HSA-1655850;R-HSA-1592238;R-HSA-1655845;R-HSA-73918;R-HSA-1483222;R-HSA-2066780;R-HSA-2066778;R-HSA-9845587;R-HSA-77256;R-HSA-192331;R-HSA-6810030;R-HSA-75851;R-HSA-9707353;R-HSA-194130;R-HSA-560473;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-193508;R-HSA-1989752;R-HSA-389986;R-HSA-1989753;R-HSA-200555;R-HSA-1801587;R-HSA-1989750;R-HSA-390252;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-5690043;R-HSA-1989747;R-HSA-390251;R-HSA-389995;R-HSA-8959462;R-HSA-1989745;R-HSA-193143;R-HSA-193535;R-HSA-8874745"
R-HSA-3108232,"SUMO E3 ligases SUMOylate target proteins",4,184,0.011322380161220847,0.406273349751586,0.406273349751586,15,132,0.008204363229535707,9606,Homo sapiens,"NUP210;RARA;PPARG;ESR1","","R-HSA-5228525;R-HSA-3000399;R-HSA-5228523;R-HSA-4551649;R-HSA-4615872;R-HSA-3000348;R-HSA-4717461;R-HSA-4341072;R-HSA-5228508;R-HSA-4615987;R-HSA-4090408;R-HSA-3000411;R-HSA-4570493;R-HSA-4551679;R-HSA-4655355"
R-HSA-5619102,"SLC transporter disorders",4,185,0.011383914836010091,0.4102020293991082,0.4102020293991082,4,64,0.0039778730809870095,9606,Homo sapiens,"SLC9A6;NUP210;SLCO1B3;SLC5A1","","R-HSA-5656356;R-HSA-5661474;R-HSA-5661198;R-HSA-5661039"
R-HSA-9865881,"Complex III assembly",1,30,0.0018460402436773122,0.4104851891575694,0.4104851891575694,1,10,6.215426689042203E-4,9606,Homo sapiens,"FH","","R-HSA-9866272"
R-HSA-5669034,"TNFs bind their physiological receptors",1,30,0.0018460402436773122,0.4104851891575694,0.4104851891575694,1,13,8.080054695754863E-4,9606,Homo sapiens,"TNFSF14","","R-HSA-5675948"
R-HSA-8963898,"Plasma lipoprotein assembly",1,30,0.0018460402436773122,0.4104851891575694,0.4104851891575694,1,19,0.0011809310709180185,9606,Homo sapiens,"A2M","","R-HSA-264758"
R-HSA-8862803,"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models",1,30,0.0018460402436773122,0.4104851891575694,0.4104851891575694,1,22,0.0013673938715892846,9606,Homo sapiens,"YWHAE","","R-HSA-8863674"
R-HSA-8863678,"Neurodegenerative Diseases",1,30,0.0018460402436773122,0.4104851891575694,0.4104851891575694,1,22,0.0013673938715892846,9606,Homo sapiens,"YWHAE","","R-HSA-8863674"
R-HSA-199992,"trans-Golgi Network Vesicle Budding",2,80,0.004922773983139499,0.4112426940019809,0.4112426940019809,4,19,0.0011809310709180185,9606,Homo sapiens,"TGOLN2;IGF2R","","R-HSA-421831;R-HSA-421836;R-HSA-421835;R-HSA-421833"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",3,133,0.008184111746969418,0.41508138983538845,0.41508138983538845,16,76,0.004723724283672074,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-937034;R-HSA-166119;R-HSA-937032;R-HSA-450337;R-HSA-166091;R-HSA-166286;R-HSA-450346;R-HSA-166284;R-HSA-937050;R-HSA-199959;R-HSA-9758604;R-HSA-166362;R-HSA-166363;R-HSA-937044;R-HSA-168184"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",3,133,0.008184111746969418,0.41508138983538845,0.41508138983538845,16,78,0.004848032817452918,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-937034;R-HSA-166119;R-HSA-937032;R-HSA-450337;R-HSA-166091;R-HSA-166286;R-HSA-450346;R-HSA-166284;R-HSA-937050;R-HSA-199959;R-HSA-9758604;R-HSA-166362;R-HSA-166363;R-HSA-937044;R-HSA-168184"
R-HSA-8878166,"Transcriptional regulation by RUNX2",3,133,0.008184111746969418,0.41508138983538845,0.41508138983538845,5,81,0.005034495618124185,9606,Homo sapiens,"STAT1;ESR1;PPARGC1B","","R-HSA-8939900;R-HSA-9008015;R-HSA-9007999;R-HSA-8939904;R-HSA-8939938"
R-HSA-380270,"Recruitment of mitotic centrosome proteins and complexes",2,81,0.0049843086579287425,0.4173066780156458,0.4173066780156458,3,3,1.8646280067126608E-4,9606,Homo sapiens,"YWHAE;PPP2R1A","","R-HSA-380311;R-HSA-380455;R-HSA-380283"
R-HSA-69052,"Switching of origins to a post-replicative state",2,81,0.0049843086579287425,0.4173066780156458,0.4173066780156458,1,10,6.215426689042203E-4,9606,Homo sapiens,"MCM8;ORC3L","","R-HSA-68944"
R-HSA-1266695,"Interleukin-7 signaling",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,10,26,0.0016160109391509727,9606,Homo sapiens,"JAK1","","R-HSA-449958;R-HSA-8983003;R-HSA-1264832;R-HSA-1295540;R-HSA-9025969;R-HSA-6785165;R-HSA-1295519;R-HSA-449978;R-HSA-8983063;R-HSA-1295516"
R-HSA-400685,"Sema4D in semaphorin signaling",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,4,13,8.080054695754863E-4,9606,Homo sapiens,"ROCK2","","R-HSA-9680443;R-HSA-419087;R-HSA-419197;R-HSA-419049"
R-HSA-9839394,"TGFBR3 expression",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,2,8,4.972341351233762E-4,9606,Homo sapiens,"RARA","","R-HSA-9860125;R-HSA-9839371"
R-HSA-389887,"Beta-oxidation of pristanoyl-CoA",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,2,11,6.836969357946423E-4,9606,Homo sapiens,"HSD17B4","","R-HSA-389986;R-HSA-389995"
R-HSA-3214842,"HDMs demethylate histones",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,2,17,0.0010566225371371745,9606,Homo sapiens,"KDM3A","","R-HSA-4724284;R-HSA-5661115"
R-HSA-1660516,"Synthesis of PIPs at the early endosome membrane",1,31,0.0019075749184665558,0.4207884192889454,0.4207884192889454,1,13,8.080054695754863E-4,9606,Homo sapiens,"MTMR10","","R-HSA-6810030"
R-HSA-69473,"G2/M DNA damage checkpoint",2,82,0.005045843332717986,0.4233391066149792,0.4233391066149792,6,12,7.458512026850643E-4,9606,Homo sapiens,"YWHAE;CHEK2","","R-HSA-75809;R-HSA-5683735;R-HSA-69891;R-HSA-5683792;R-HSA-5683774;R-HSA-75016"
R-HSA-3371556,"Cellular response to heat stress",3,135,0.008307181096547905,0.4243808049854798,0.4243808049854798,8,29,0.0018024737398222388,9606,Homo sapiens,"YWHAE;HSP90AB1;NUP210","","R-HSA-3371586;R-HSA-5082409;R-HSA-3371527;R-HSA-5324617;R-HSA-5082356;R-HSA-5324632;R-HSA-5252041;R-HSA-4793925"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",3,136,0.00836871577133715,0.4290116597675724,0.4290116597675724,16,78,0.004848032817452918,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-937034;R-HSA-166119;R-HSA-937032;R-HSA-450337;R-HSA-166091;R-HSA-166286;R-HSA-450346;R-HSA-166284;R-HSA-937050;R-HSA-199959;R-HSA-9758604;R-HSA-166362;R-HSA-166363;R-HSA-937044;R-HSA-168184"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",3,136,0.00836871577133715,0.4290116597675724,0.4290116597675724,16,80,0.0049723413512337625,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-168162;R-HSA-937034;R-HSA-166119;R-HSA-937032;R-HSA-450337;R-HSA-166091;R-HSA-166286;R-HSA-450346;R-HSA-166284;R-HSA-937050;R-HSA-199959;R-HSA-9758604;R-HSA-166362;R-HSA-166363;R-HSA-937044;R-HSA-168184"
R-HSA-380287,"Centrosome maturation",2,83,0.00510737800750723,0.42933923399179086,0.42933923399179086,6,6,3.7292560134253216E-4,9606,Homo sapiens,"YWHAE;PPP2R1A","","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",1,32,0.0019691095932557997,0.4309121936257474,0.4309121936257474,3,8,4.972341351233762E-4,9606,Homo sapiens,"SLC17A7","","R-HSA-210426;R-HSA-210430;R-HSA-210444"
